mood,name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Energetic,Riot,Riot,Lil Skies,3U3STxSn8EgiwtbgG7g6k1,2020-05-14,0,166457,0.853,0.0236,0.852,0.0,0.342,0.832,-5.063,0.201,98.022,1,4
Energetic,Flex (feat. Juice WRLD),THE GOAT,Polo G,2QqJTIlGKRLJC3onkavYEz,2020-05-15,74,163902,0.752,0.0538,0.673,0.0,0.133,0.35,-5.792,0.153,164.009,10,4
Energetic,Trillionaire (feat. Youngboy Never Broke Again),High Off Life,Future,740kQ8xwSGloumdiKR5Cwz,2020-05-15,61,167551,0.768,0.237,0.526,0.0,0.139,0.473,-7.182,0.209,139.999,0,4
Energetic,Outta There,Outta There,Moe,6N3P6Y7bTEnQEpqqagKIHj,2019-08-16,0,156306,0.808,0.145,0.444,0.00414,0.137,0.228,-7.896,0.0764,122.973,7,4
Energetic,Changes,Greatest Hits,2Pac,1ofhfV90EnYhEr7Un2fWiv,1998-01-01,73,268826,0.865,0.0453,0.665,0.0,0.224,0.331,-6.289,0.073,111.113,7,4
Energetic,Different (feat. Yung Bans),Future & Juice WRLD Present... WRLD ON DRUGS,Future,3thLnNvO9IctWoccbsZyJV,2018-10-19,58,151013,0.456,0.098,0.516,0.0,0.115,0.684,-10.512,0.459,77.058,8,4
Energetic,Butter Pecan - Bonus Track,We All Shine,YNW Melly,4gVX26KwlsIh9Uh7hKIRjp,2019-01-18,58,222592,0.808,0.157,0.524,0.0,0.136,0.423,-9.008,0.354,129.978,5,4
Energetic,Range Rover Sports Truck (Lil Yachty & Lil Keed),Lil Boat 3,Lil Yachty,03Aji6nA2bOepJewgLQUUa,2020-05-29,52,172656,0.851,0.0747,0.494,0.0,0.334,0.508,-5.641,0.366,163.063,1,4
Energetic,P2,Eternal Atake,Lil Uzi Vert,3kW4z2pIj5VY5fLjBrMRL5,2020-03-06,71,234626,0.775,0.0236,0.72,0.0,0.114,0.49,-5.353,0.193,155.086,11,4
Energetic,Heatin Up (feat. Gunna),My Turn,Lil Baby,7KSSdFCBHCfq4KPzz78ghk,2020-02-28,68,177314,0.788,0.0611,0.436,0.0,0.0979,0.341,-9.435,0.364,129.847,1,4
Energetic,Lil Top,"Still Flexin, Still Steppin",YoungBoy Never Broke Again,1aMokXl3uKDvCh4BBcjFOA,2020-02-21,65,185745,0.708,0.0556,0.654,0.0,0.208,0.697,-6.76,0.369,168.032,5,4
Energetic,ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,7ytR5pFWmSjzHJIeQkgog4,2020-04-17,81,181733,0.746,0.247,0.69,0.0,0.101,0.497,-7.956,0.164,89.977,11,4
Energetic,DND,THE GOAT,Polo G,58GJNfq2m0Qr5nIUCDbXVQ,2020-05-15,61,180058,0.779,0.129,0.797,0.0,0.118,0.231,-4.583,0.356,159.958,0,4
Energetic,,,Various Artists,6HhJe9vJTuueZgMhWV6hM1,0000,0,0,0.715,0.111,0.373,0.0,0.0986,0.107,-8.484,0.232,151.01,1,4
Energetic,Emotionally Scarred,My Turn,Lil Baby,7ge7BHazYbVKi8qyZUX1Bm,2020-02-28,72,197529,0.585,0.0286,0.641,0.0,0.316,0.266,-4.269,0.133,88.284,6,4
Energetic,Make No Sense,AI YoungBoy 2,YoungBoy Never Broke Again,6klLvorLoo1sxvZcjJIY8I,2019-10-11,75,148629,0.876,0.0208,0.733,0.0,0.0999,0.962,-4.478,0.333,154.904,10,4
Energetic,All Star (with Lil Tjay),All Star,Lil Tecca,62uolmVjOio9xIfwDM1ZvC,2020-03-13,61,180234,0.782,0.265,0.644,0.0,0.122,0.434,-5.559,0.162,129.972,1,4
Energetic,Tip Toe (feat. A Boogie Wit da Hoodie),Please Excuse Me for Being Antisocial,Roddy Ricch,6ztvsy3C6hPjVg9j4x1XKJ,2019-12-06,60,185806,0.757,0.095,0.673,0.0,0.338,0.574,-8.513,0.141,92.958,1,3
Energetic,Run It Up,Flow $ZN,YSN Flow,20IqgA2H0otyxGrpq7UHfB,2020-04-10,36,147833,0.772,0.343,0.664,0.0,0.142,0.768,-5.169,0.239,120.063,6,4
Energetic,Celebration Station,Eternal Atake,Lil Uzi Vert,25B5fGr9K0VdZJiRFsnMO4,2020-03-06,60,195058,0.748,0.101,0.771,0.0,0.135,0.792,-4.156,0.15,142.086,6,4
Energetic,Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,2019-10-04,76,189322,0.474,0.0687,0.631,0.0,0.132,0.425,-5.884,0.343,180.051,5,4
Energetic,Me and My Guitar,Artist 2.0,A Boogie Wit da Hoodie,6cZH4rX1KTt1aJ3Ql6Ynja,2020-02-14,73,161764,0.644,0.473,0.587,0.0,0.0759,0.68,-6.736,0.353,173.972,7,4
Energetic,Start Wit Me (feat. Gunna),Please Excuse Me for Being Antisocial,Roddy Ricch,7A20WnLkjtZU2d7hIB6Ziu,2019-12-06,66,158691,0.886,0.077,0.479,0.0,0.135,0.408,-8.054,0.334,130.029,4,4
Energetic,Venetia,Eternal Atake,Lil Uzi Vert,3BYIzNZ3t9lRQCACXSMLrT,2020-03-06,63,188800,0.775,0.162,0.757,0.0,0.148,0.562,-4.139,0.175,142.933,9,4
Energetic,F.N,True 2 Myself,Lil Tjay,0RLLvYBopDwooCyvnTwgYu,2019-10-11,79,224000,0.567,0.354,0.515,0.0,0.078,0.321,-10.265,0.247,120.1,6,1
Energetic,Research,Flow $ZN,YSN Flow,4hnNNC40YL93JQ9Wx70fgD,2020-04-10,31,176545,0.78,0.271,0.512,0.0,0.18,0.813,-6.15,0.403,120.148,10,4
Energetic,23 Island,Misunderstood,JayDaYoungan,2DnyKpPcFpC460wLJeGzOs,2019-10-11,67,243246,0.804,0.563,0.383,0.0,0.238,0.455,-10.984,0.354,118.009,7,4
Energetic,OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,6gi6y1xwmVszDWkUqab1qw,2019-12-27,78,157712,0.802,0.0104,0.591,0.0,0.196,0.309,-4.895,0.225,139.864,8,4
Energetic,Yessirskiii,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,59JWp4PjZ9TRM8cmtaDYB1,2020-03-13,70,219340,0.895,0.0183,0.739,7.61e-06,0.102,0.763,-6.633,0.283,140.007,8,4
Energetic,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,3eekarcy7kvN4yt5ZFzltW,2019-10-04,82,175720,0.598,0.0546,0.427,5.83e-06,0.21,0.0605,-8.764,0.0317,76.469,7,4
Energetic,Fade Away,Fade Away,The Kid LAROI,32ypPhtgTaETvFn3ZIHXTW,2020-04-17,64,179252,0.726,0.406,0.414,0.0,0.0713,0.47,-12.296,0.269,150.009,9,4
Energetic,High Fashion (feat. Mustard),Please Excuse Me for Being Antisocial,Roddy Ricch,07KXEDMj78x68D884wgVEm,2019-12-06,74,220486,0.831,0.269,0.499,0.0,0.3,0.511,-8.442,0.114,97.956,11,4
Energetic,Did It Again,We Love You Tecca,Lil Tecca,4guBZjUyrGoHsTahO3IHdj,2019-08-30,73,116240,0.686,0.185,0.561,0.0,0.114,0.186,-9.929,0.191,148.775,10,4
Energetic,Live This Wild,Certified Hitmaker,Lil Mosey,5fmTiyocDfiXbUZ4SpdXRm,2019-11-08,59,122853,0.697,0.14,0.685,0.0,0.0824,0.808,-7.005,0.0712,94.06,7,4
Energetic,Immortal,Immortal,21 Savage,4IO8X9W69dIQe0EC5ALXhq,2019-10-31,72,254723,0.741,0.00813,0.87,0.0,0.114,0.663,-3.494,0.503,184.194,6,4
Energetic,Shots,We Love You Tecca,Lil Tecca,6eSU1exzDvBEXmBRxspeh5,2019-08-30,65,109373,0.829,0.525,0.582,0.0,0.0759,0.51,-5.721,0.0415,108.028,7,4
Energetic,VIBEZ,KIRK,DaBaby,0fySG6A6qLE8IvDpayb5bM,2019-09-27,72,144935,0.768,0.113,0.652,0.0,0.107,0.777,-2.708,0.307,154.187,1,4
Energetic,223's (feat. 9lokknine),Melly vs. Melvin,YNW Melly,29ZXwWOOLz9t5fa3eT3i7T,2019-11-22,67,176640,0.932,0.0388,0.547,0.0,0.0924,0.695,-7.787,0.333,94.998,0,4
Energetic,Kamikaze,Northsbest (Extended),Lil Mosey,3to5UxKsozb4T6CfwHuhLJ,2018-10-19,66,139200,0.792,0.301,0.571,0.0,0.1,0.556,-7.539,0.094,99.999,8,4
Energetic,HeadBand (feat. 2 Chainz),Underground Luxury,B.o.B,2LvRR121MWFmmEGkuV2vQP,2013-12-16,69,220240,0.919,0.132,0.506,0.0,0.0771,0.273,-7.14,0.304,97.465,1,4
Energetic,21,THE GOAT,Polo G,3JKgcAa7r07ocVWcV8bS0H,2020-05-15,77,163797,0.783,0.149,0.479,0.0,0.101,0.533,-10.646,0.541,176.027,7,4
Energetic,Riot,Riot,XXXTENTACION,4aOOExMBUyxKnEYb39SrTg,2020-06-01,75,78680,0.509,0.019,0.542,0.00639,0.23,0.151,-8.027,0.442,97.767,3,4
Energetic,10 Freaky Girls (with 21 Savage),NOT ALL HEROES WEAR CAPES (Deluxe),Metro Boomin,0AluA5RNsa4Cx6XRhf2hWZ,2018-11-06,78,208293,0.81,0.588,0.353,0.0,0.102,0.0727,-9.931,0.31,88.031,6,4
Energetic,Mob Ties,Scorpion,Drake,7rC5Pl8rQSX4myONQHYPBK,2018-06-29,71,205146,0.754,0.045,0.575,0.00131,0.276,0.491,-8.393,0.0682,86.009,4,4
Energetic,Love Me,We Love You Tecca,Lil Tecca,4e0FYxSROat25pH16zMTZI,2019-08-30,77,117013,0.719,0.632,0.538,0.0,0.135,0.803,-6.897,0.28,204.132,11,4
Energetic,a lot,i am > i was,21 Savage,2t8yVaLvJ0RenpXUIAC52d,2018-12-21,80,288624,0.837,0.0395,0.636,0.00125,0.342,0.274,-7.643,0.086,145.972,1,4
Energetic,Taste (feat. Offset),Taste (feat. Offset),Tyga,5IaHrVsrferBYDm0bDyABy,2018-05-16,75,232959,0.884,0.0236,0.559,0.0,0.101,0.342,-7.442,0.12,97.994,0,4
Energetic,Look Back at It,Hoodie SZN,A Boogie Wit da Hoodie,3Ol2xnObFdKV9pmRD2t9x8,2018-12-21,74,179449,0.791,0.407,0.587,0.0,0.148,0.536,-5.075,0.0413,96.057,3,4
Energetic,Congratulations,Stoney (Deluxe),Post Malone,3a1lNhkSLSkpJE4MSHpDu9,2016-12-09,83,220293,0.63,0.215,0.804,0.0,0.253,0.492,-4.183,0.0363,123.146,6,4
Energetic,HUMBLE.,DAMN.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS,2017-04-14,84,177000,0.908,0.000282,0.621,5.39e-05,0.0958,0.421,-6.638,0.102,150.011,1,4
Energetic,We Still in this Bitch (feat. T.I. and Juicy J),Underground Luxury,B.o.B,3aHkbJXFYpPrup2K8wvDOV,2013-12-16,56,247986,0.693,0.013,0.733,0.0,0.0924,0.497,-5.126,0.139,140.01,1,4
Energetic,Who Do You Love?,My Krazy Life (Deluxe),YG,1uDjaezEbalGyGnuH80zDK,2014-01-01,0,233506,0.676,0.0281,0.415,0.0,0.0915,0.146,-9.752,0.508,193.206,9,4
Energetic,The Buzz,The Buzz EP,Hermitude,5BlFSazmvKtnxCqYT0eALH,2015-07-17,0,221786,0.726,0.334,0.583,0.00135,0.122,0.491,-6.434,0.23,140.943,0,4
Energetic,Pull Up (feat. Lil Uzi Vert),Pull Up (feat. Lil Uzi Vert),Wiz Khalifa,6LTsvaebP6V9tJFvZxqi5M,2016-05-25,55,207391,0.852,0.0178,0.764,0.0,0.336,0.266,-4.283,0.0631,132.981,8,4
Energetic,Shotta Flow 5,Shotta Flow 5,NLE Choppa,1orjH4IkSH9VrWmRCToKV8,2020-06-12,62,145167,0.806,0.0838,0.749,0.0,0.0621,0.77,-5.268,0.328,140.032,1,4
Energetic,Make It Rain,Make It Rain,Pop Smoke,4TgHt7vKCimpywaiKfl0uj,2020-06-12,62,204000,0.54,0.194,0.77,2.74e-05,0.372,0.565,-3.981,0.389,159.494,1,4
Energetic,Covid (feat. Lil Baby),The Smartest,Tee Grizzley,1ZLY8266W29FyBgHtiJmt4,2020-06-19,40,147706,0.858,0.452,0.626,2.28e-05,0.118,0.724,-7.797,0.312,100.542,9,4
Energetic,The Smartest Intro,The Smartest,Tee Grizzley,2ZccygxtuXd0hu8zF7GQbO,2020-06-19,51,184793,0.84,0.449,0.704,0.0,0.145,0.381,-5.986,0.199,103.998,6,4
Energetic,The Funeral,The Smartest,Tee Grizzley,1pN8csmizaC1a9HFFUgM3w,2020-06-19,39,132605,0.556,0.0759,0.833,0.0,0.184,0.608,-4.557,0.371,130.524,1,5
Energetic,Everything,The Smartest,Tee Grizzley,21DGZdB8iX2fadmNTY41nh,2020-06-19,43,113711,0.914,0.223,0.897,0.0316,0.118,0.796,-3.012,0.247,102.013,7,4
Energetic,Trenches (feat. Big Sean),The Smartest,Tee Grizzley,1YARvmnEtIcMubDqNlUhEC,2020-06-19,47,156216,0.808,0.385,0.757,0.0,0.361,0.385,-3.615,0.097,104.967,4,4
Energetic,Again,Fetty Wap (Deluxe),Fetty Wap,3ESSGgWzRf1xvP7G5hHMhB,2015-09-25,67,312240,0.748,0.0062,0.733,0.0,0.329,0.291,-4.421,0.072,93.019,11,4
Energetic,Faneto,Back From The Dead 2,Chief Keef,6J1SjVyNDzkZ3sF85Ndd3B,2015-06-16,44,206654,0.849,0.346,0.755,0.0,0.0564,0.393,-7.399,0.363,144.186,1,4
Energetic,Wishing For A Hero (feat. BJ The Chicago Kid),THE GOAT,Polo G,192RjH0gN6en7nE6ElN96T,2020-05-15,64,184444,0.562,0.0679,0.589,0.0,0.0684,0.188,-7.509,0.265,88.903,7,1
Energetic,PICK UP (feat. Quavo),BLAME IT ON BABY,DaBaby,5gNOINI5dXZVom2b36LMOd,2020-04-17,62,118546,0.915,0.0944,0.612,0.0,0.115,0.758,-4.535,0.407,129.93,1,4
Energetic,We Paid (feat. 42 Dugg),My Turn (Deluxe),Lil Baby,6gxKUmycQX7uyMwJcweFjp,2020-05-01,74,181929,0.926,0.135,0.542,0.0,0.0877,0.564,-5.064,0.293,135.14,1,4
Energetic,Ghostface Killers (feat. Travis Scott),Without Warning,21 Savage,5u6vkDnOyaf8LsteDAj2ub,2017-10-30,70,268933,0.782,0.333,0.435,1.31e-05,0.342,0.242,-7.033,0.156,82.996,2,4
Energetic,Chicago Freestyle (feat. Giveon),Dark Lane Demo Tapes,Drake,4wVOKKEHUJxHCFFNUWDn0B,2020-05-01,80,220487,0.735,0.629,0.449,0.0,0.113,0.0397,-7.507,0.347,122.947,10,4
Energetic,Roses Remix (feat. Future),Roses Remix (feat. Future),SAINt JHN,1KyZ4rUiW2lkqGNLQYKpcC,2020-05-29,60,187897,0.941,0.0247,0.463,5.53e-05,0.192,0.312,-5.993,0.113,127.003,8,4
Energetic,I'm Goin In,I'm Goin In,Drake,5aooThgj87ID0vgiyvcjPM,2009-09-15,65,225306,0.662,0.0389,0.763,0.0,0.103,0.566,-8.455,0.377,170.031,1,4
Energetic,Slide (feat. Blueface & Lil Tjay),Slide (feat. Blueface & Lil Tjay),French Montana,40Zb4FZ6nS1Hj8RVfaLkCV,2019-04-16,55,186344,0.532,0.093,0.704,0.0,0.184,0.591,-3.895,0.26,96.004,5,4
Energetic,Aim For The Moon (feat. Quavo),Shoot For The Stars Aim For The Moon,Pop Smoke,6O7fPYTsb2mY0PiFt2ymDB,2020-07-03,64,175756,0.713,0.497,0.605,3.46e-06,0.115,0.432,-7.487,0.107,142.025,11,4
Energetic,For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,0PvFJmanyNQMseIFrU708S,2020-07-03,82,190476,0.823,0.114,0.586,0.0,0.193,0.347,-6.606,0.2,125.971,6,4
Energetic,44 BullDog,Shoot For The Stars Aim For The Moon,Pop Smoke,7sjFIZ1g5QLJLGja3k592K,2020-07-03,64,150857,0.8,0.0287,0.564,1.65e-06,0.112,0.318,-5.817,0.4,139.989,8,4
Energetic,Creature (feat. Swae Lee),Shoot For The Stars Aim For The Moon,Pop Smoke,3eV2WT9YhfzkxbufnBF8wK,2020-07-03,60,202815,0.794,0.0511,0.717,0.0,0.195,0.372,-5.73,0.251,141.881,7,4
Energetic,Snitching (feat. Quavo & Future),Shoot For The Stars Aim For The Moon,Pop Smoke,2FhEj9lvEIaJihjFprRrGt,2020-07-03,56,259346,0.944,0.0381,0.579,0.0,0.253,0.769,-4.961,0.191,135.033,8,4
Energetic,West Coast Shit (feat. Tyga & Quavo),Shoot For The Stars Aim For The Moon,Pop Smoke,1JDhNQ0oOT7XpclZn3aQ8F,2020-07-03,58,192000,0.831,0.0885,0.762,0.0,0.107,0.495,-5.656,0.207,99.999,11,4
Energetic,Tunnel Vision (Outro),Shoot For The Stars Aim For The Moon,Pop Smoke,2SxR5RitJdsG6wINvJLBSD,2020-07-03,56,132587,0.718,0.363,0.66,0.0,0.159,0.659,-7.39,0.325,142.879,2,4
Energetic,Self Control,AI YoungBoy 2,YoungBoy Never Broke Again,4vSoyDfL0uZyUoWu5NNNsQ,2019-10-11,66,185865,0.82,0.0349,0.697,0.0,0.197,0.629,-7.296,0.378,154.992,6,4
Energetic,"Bitch, Don’t Kill My Vibe","good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,5h5tBFnbcVioFXiOixTn6E,2012-10-22,67,310720,0.587,0.0152,0.698,0.0,0.442,0.0985,-8.948,0.0943,133.954,1,4
Energetic,Down Below,Feed Tha Streets II,Roddy Ricch,4SWWe2OYC4mqf40Gc2RSdl,2018-11-02,75,224002,0.926,0.036,0.454,0.000422,0.0896,0.34,-9.932,0.0732,119.969,6,4
Energetic,Stay High,Legends Never Die,Juice WRLD,1AnkdcHl86kEhDvhaKDuIe,2020-07-10,0,168684,0.745,0.439,0.5,0.0,0.0943,0.433,-6.184,0.136,76.968,8,4
Energetic,Man Of The Year,Legends Never Die,Juice WRLD,1uA914Md6wsy9NDryyBypH,2020-07-10,1,136408,0.621,0.00584,0.695,0.0,0.086,0.298,-5.124,0.0911,173.966,4,4
Energetic,Turks (with Gunna & ft. Travis Scott),Good Intentions,NAV,7IMwEtpAiJanqF6vQteZN2,2020-05-08,66,161319,0.894,0.0808,0.618,0.0,0.558,0.379,-4.356,0.129,119.1,7,4
Energetic,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,2MbdDtCv5LUVjYy9RuGTgC,2020-06-24,77,227478,0.904,0.0631,0.723,0.0,0.185,0.835,-5.224,0.26,145.013,11,4
Energetic,California Love - Original Version,The Best of 2Pac,2Pac,3djNBlI7xOggg7pnsOLaNm,2007-12-03,68,284480,0.761,0.0292,0.847,2.26e-06,0.39,0.765,-3.068,0.0417,91.519,7,4
Energetic,March Madness,March Madness,Future,6hVGw7yVUd2bpdHMPCWrtN,2015-08-31,0,244613,0.406,0.173,0.661,0.0,0.101,0.335,-5.142,0.311,180.206,8,3
Energetic,Aww Mane,Aww Mane,Bway Yungy,57tZ51d2ReoFiLhCG00Un7,2020-06-18,0,158184,0.552,0.203,0.713,0.0,0.0833,0.695,-7.363,0.296,170.042,7,4
Energetic,Hit 'Em Up - Single Version,Greatest Hits,2Pac,0Z2J91b2iTGLVTZC4fKgxf,1998-01-01,81,312626,0.916,0.0394,0.844,0.0,0.0778,0.586,-3.967,0.236,95.19,7,4
Energetic,Why We Thugs,"Laugh Now, Cry Later",Ice Cube,5880eYQmXx3c3oD22IljIt,2006-01-01,67,224106,0.683,0.326,0.59,0.0,0.148,0.653,-5.423,0.458,100.892,1,4
Energetic,Watch Out,Watch Out,2 Chainz,22DKsoYFV5npPXmnPpXL7i,2015-07-22,56,207813,0.899,0.826,0.504,0.0,0.052,0.537,-6.758,0.5,129.89,8,4
Energetic,We Dem Boyz,Blacc Hollywood (Deluxe),Wiz Khalifa,1ULa3GfdMKs0MfRpm6xVlu,2014-08-19,65,224933,0.717,0.00689,0.862,0.0,0.321,0.52,-4.736,0.054,130.021,8,4
Energetic,My Nigga,My Krazy Life (Deluxe),YG,02pf9lLM8Nb8l4u4ts1GWb,2014-01-01,1,235600,0.673,0.0933,0.464,0.0,0.21,0.762,-6.864,0.201,171.043,10,4
Energetic,Drop It Like It's Hot,R&G (Rhythm & Gangsta): The Masterpiece,Snoop Dogg,2NBQmPrOEEjA8VbeWOQGxO,2004-01-01,77,266066,0.888,0.19,0.632,0.0,0.101,0.662,-3.872,0.219,91.979,1,4
Energetic,6 Foot 7 Foot,Tha Carter IV (Deluxe),Lil Wayne,0z5ZPs57J2KERwM1tBM2GF,2011-01-01,4,248586,0.365,0.000707,0.751,0.0,0.318,0.604,-5.429,0.304,79.119,2,4
Energetic,I Don't Fuck With You,Dark Sky Paradise,Big Sean,7FYH5AW3bVfZHJIQpq3UOA,2015-02-24,75,284386,0.824,0.0362,0.733,0.0,0.325,0.395,-5.474,0.0613,97.972,1,4
Energetic,Still D.R.E.,2001,Dr. Dre,503OTo2dSqe7qk76rgsbep,1999-11-16,85,270586,0.816,0.16,0.775,0.00031,0.0543,0.527,-3.323,0.234,93.431,11,4
Energetic,POPSTAR (feat. Drake),POPSTAR (feat. Drake),DJ Khaled,6EDO9iiTtwNv6waLwa1UUq,2020-07-17,76,200221,0.8,0.057,0.56,0.0,0.134,0.45,-4.818,0.261,163.071,5,4
Energetic,Legend,If You're Reading This It's Too Late,Drake,1ID1QFSNNxi0hiZCNcwjUC,2015-02-12,68,241853,0.714,0.0266,0.563,0.0,0.0776,0.31,-7.574,0.0723,100.091,1,4
Energetic,Thrift Shop (feat. Wanz),The Heist (Deluxe Edition),Macklemore & Ryan Lewis,3AYcyxEACnmE6d96RPubID,2012-10-09,1,235613,0.781,0.0619,0.526,0.0,0.0457,0.662,-6.985,0.293,94.992,6,4
Energetic,Life Goes On,Harder Than Ever,Lil Baby,2bSk87AVkCIIC3Bcligq1z,2018-05-18,76,247054,0.716,0.0021,0.541,0.0,0.115,0.387,-7.909,0.149,139.978,1,4
Energetic,Through the Storm,Through the Storm,YoungBoy Never Broke Again,2u6XJ2PPaCyyRJqC0x6TMH,2018-06-08,0,163566,0.881,0.631,0.581,0.0,0.0986,0.876,-5.162,0.0901,78.508,5,4
Energetic,Don't Like.1,Kanye West Presents Good Music Cruel Summer,Various Artists,12D0n7hKpPcjuUpcbAKjjr,2012-01-01,7,283653,0.668,0.00822,0.628,0.0,0.145,0.621,-5.327,0.205,131.88,6,4
Energetic,6 Man,If You're Reading This It's Too Late,Drake,4kdfjhj9xNkYU0R8xlDy8k,2015-02-12,60,167653,0.568,0.217,0.535,0.0,0.114,0.326,-9.306,0.513,83.589,4,4
Energetic,INTRO,KIRK,DaBaby,77KMttn3Lic7ZQKDlPqp8v,2019-09-27,60,172800,0.862,0.0342,0.685,0.0,0.204,0.672,-7.699,0.242,100.024,0,4
Energetic,Used to This (feat. Drake),EPIC LIT,Various Artists,4etcWRIqU3xEhXz4UBPtXd,2017-02-24,19,180520,0.618,0.0312,0.727,0.0,0.196,0.401,-7.224,0.208,164.992,3,4
Energetic,679 (feat. Remy Boyz),679 (feat. Remy Boyz),Fetty Wap,5NQbUaeTEOGdD6hHcre0dZ,2015-06-29,75,196693,0.618,0.00256,0.717,0.0,0.625,0.603,-5.738,0.318,190.05,7,4
Energetic,Hate Bein' Sober,Finally Rich (Deluxe),Chief Keef,3SuzCeGoNOWmbWOoDMou0B,2012-01-01,28,280173,0.82,0.00435,0.47,0.0,0.141,0.313,-7.181,0.0458,132.003,8,4
Energetic,Started From the Bottom,Nothing Was The Same,Drake,5DI9jxTHrEiFAhStG7VA8E,2013-01-01,67,174133,0.793,0.0319,0.524,0.0,0.156,0.579,-7.827,0.156,86.325,8,4
Energetic,Portland,More Life,Drake,2bjwRfXMk4uRgOD9IBYl9h,2017-03-18,73,236614,0.925,0.0172,0.443,0.0,0.276,0.35,-8.216,0.264,136.078,1,4
Energetic,Energy,If You're Reading This It's Too Late,Drake,79XrkTOfV1AqySNjVlygpW,2015-02-12,73,181933,0.747,0.38,0.571,0.0,0.534,0.553,-7.916,0.478,172.104,11,4
Energetic,Ruff Rydas - From Road To Fast 9 Mixtape,Ruff Rydas (From Road To Fast 9 Mixtape),NLE Choppa,5uFtpU4N0h1YhYw8n5TGI5,2020-07-23,38,169353,0.683,0.502,0.741,4.94e-06,0.233,0.585,-5.283,0.0504,150.998,11,4
Energetic,Otherside Of America,Otherside Of America,Meek Mill,3JBvJ9PwrYA1oeUzI3FMRI,2020-06-05,54,218103,0.73,0.0878,0.772,0.0,0.401,0.403,-3.883,0.316,147.053,5,4
Energetic,All Mine,ye,Kanye West,3U21A07gAloCc4P7J8rxcn,2018-06-01,75,145506,0.925,0.123,0.31,0.0,0.0931,0.291,-6.531,0.291,121.927,11,4
Energetic,CLOUT COBAIN | CLOUT CO13A1N,TA13OO,Denzel Curry,2LNMhZ3YijTO7USmqjgJfG,2018-07-27,66,231333,0.794,0.591,0.448,0.0,0.109,0.588,-4.771,0.0539,120.055,10,4
Energetic,Gold Digger,Late Registration,Kanye West,1PS1QMdUqOal0ai3Gt7sDQ,2005-08-30,80,207626,0.629,0.0195,0.696,0.0,0.0554,0.623,-5.572,0.348,93.034,1,4
Energetic,Narrow Road (feat. Lil Baby),Narrow Road (feat. Lil Baby),NLE Choppa,3GZd1aDsgKL71Kt3VIp0hc,2020-07-30,61,240297,0.614,0.0306,0.553,0.0,0.203,0.161,-8.225,0.169,159.999,7,4
Energetic,I Got 5 On It,Operation Stackola,Luniz,4IYKjN1DrYzxKXt0umJqsG,1995-01-01,75,253533,0.6,0.209,0.706,0.0,0.125,0.58,-7.899,0.361,173.926,10,4
Energetic,Burn The Hoods,Burn The Hoods,Ski Mask The Slump God,34PhB0kHT00utubP3aTau8,2020-07-24,64,102960,0.871,0.196,0.715,0.0,0.14,0.378,-7.828,0.147,150.955,3,4
Energetic,Bad and Boujee (feat. Lil Uzi Vert),Culture,Migos,4Km5HrUvYTaSUfiSGPJeQR,2017-04-07,48,343150,0.926,0.0611,0.666,0.0,0.123,0.168,-5.314,0.244,127.079,11,4
Energetic,Jumpman,What A Time To Be Alive,Drake,27GmP9AWRs744SzKcpJsTZ,2015-09-20,73,205879,0.852,0.0559,0.553,0.0,0.332,0.656,-7.286,0.187,142.079,1,4
Energetic,Clique,Kanye West Presents Good Music Cruel Summer,Various Artists,7eW9cHOAHmYqphs5tWXETw,2012-01-01,2,293613,0.71,0.0601,0.555,0.0,0.227,0.303,-5.942,0.295,109.204,9,5
Energetic,Poetic Justice,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,2P3SLxeQHPqh8qKB6gtJY2,2012,73,300160,0.779,0.157,0.572,0.0,0.246,0.647,-9.985,0.378,135.956,6,4
Energetic,Who TF Up in My Trap,Top Shotta,NLE Choppa,1Pyop9EzExU4XxUbEkRHXu,2020-08-07,0,144534,0.621,0.0273,0.799,0.0,0.231,0.687,-4.94,0.0723,173.087,2,4
Energetic,Top Shotta Flow,Top Shotta,NLE Choppa,4vxJSZUwtaRKaMhACjvurQ,2020-08-07,0,166741,0.759,0.0186,0.62,0.0,0.0855,0.834,-6.889,0.363,149.975,11,4
Energetic,Neighborhood Watch,Top Shotta,NLE Choppa,34rDrlkBHlleqVecRwoAce,2020-08-07,0,202191,0.801,0.132,0.583,0.0,0.122,0.686,-8.937,0.357,146.081,5,4
